source_id,source_row_id,city_district,waste_type,waste_generated_tons_day,recycling_rate,population_density_people_km²,municipal_efficiency_score_1_10,disposal_method,cost_of_waste_management_ton,awareness_campaigns_count,landfill_name,landfill_location_lat_long,landfill_capacity_tons,year,waste_reduction_initiatives,industrial_symbiosis_index,community_participation_score,green_technology_adoption,recycling_infrastructure_rating
KAGGLE_03,250,Lucknow,Hazardous,6895,70,23465,5,Landfill,2047,18,Lucknow Landfill,"10.3904, 81.8808",80251,1970,7.990086989835175,8.321857882620655,9.072139940063355,7.499557703250439,70.00136563791497
KAGGLE_03,251,Surat,Plastic,8754,47,24032,7,Landfill,4074,11,Surat Landfill,"32.805, 89.0238",38471,1970,5.4926730783246285,9.30936989693974,8.042595116288384,4.969448894082047,48.56426000306292
KAGGLE_03,252,Surat,Organic,4071,45,24032,9,Landfill,1912,12,Surat Landfill,"32.805, 89.0238",38471,1970,6.399705479800224,3.305903917983908,8.40789879377962,4.397865703017428,43.41820123666489
KAGGLE_03,253,Surat,E-Waste,5878,40,24032,7,Recycling,4904,6,Surat Landfill,"32.805, 89.0238",38471,1970,3.8985205493784822,8.79503006235577,6.94370159282022,4.327553052274046,38.44029410755672
KAGGLE_03,254,Surat,Construction,2465,35,24032,5,Incineration,3305,11,Surat Landfill,"32.805, 89.0238",38471,1970,5.020840414560699,8.94582651890723,8.210135604405448,3.1707083633124804,37.16396961849989
KAGGLE_03,255,Surat,Hazardous,1873,70,24032,9,Recycling,3643,2,Surat Landfill,"32.805, 89.0238",38471,1970,2.6739934018310625,7.380033720298517,5.521459638721472,6.53046368630896,67.30084757689694
KAGGLE_03,256,Surat,Plastic,9318,66,24032,5,Incineration,3163,4,Surat Landfill,"32.805, 89.0238",38471,1970,2.540410954143209,8.71295222585574,6.477307907991504,6.3044483724642735,65.16957246418946
KAGGLE_03,257,Surat,Organic,4320,66,24032,8,Composting,4625,15,Surat Landfill,"32.805, 89.0238",38471,1970,7.669199082372029,4.850459970782969,9.007310207134438,6.440411556114259,66.06805482214446
KAGGLE_03,258,Surat,E-Waste,3662,76,24032,5,Landfill,2282,1,Surat Landfill,"32.805, 89.0238",38471,1970,1.4451334737750878,7.743706752373104,4.911671436236962,7.61058075745956,76.2227452036801
KAGGLE_03,259,Surat,Construction,711,60,24032,7,Landfill,4375,19,Surat Landfill,"32.805, 89.0238",38471,1970,8.636893479388755,9.306507414711906,9.72690010646797,6.1151291405412,59.64181342996769
KAGGLE_03,260,Surat,Hazardous,3540,51,24032,7,Landfill,4362,4,Surat Landfill,"32.805, 89.0238",38471,1970,2.8895731363279107,7.021392651534604,6.218331175372004,5.510605717214422,51.79163956219185
KAGGLE_03,261,Surat,Plastic,1690,55,24032,5,Incineration,799,9,Surat Landfill,"32.805, 89.0238",38471,1970,4.429715214713592,7.914762234834407,6.997340315819083,5.509854009550457,56.38571151163562
KAGGLE_03,262,Surat,Organic,7629,64,24032,9,Landfill,617,13,Surat Landfill,"32.805, 89.0238",38471,1970,7.191675005927428,3.802233136556772,8.390615183548887,6.40127564462573,65.46927509091866
KAGGLE_03,263,Surat,E-Waste,7181,75,24032,7,Composting,870,3,Surat Landfill,"32.805, 89.0238",38471,1970,2.5462429421055432,6.460443124482043,5.916600479046619,7.050243009822983,73.02839238266435
KAGGLE_03,264,Surat,Construction,2964,64,24032,6,Landfill,1093,10,Surat Landfill,"32.805, 89.0238",38471,1970,5.004074373221814,6.787933118937686,7.162699743808566,5.934911552656224,63.43168980414241
KAGGLE_03,265,Surat,Hazardous,7457,49,24032,8,Composting,1591,12,Surat Landfill,"32.805, 89.0238",38471,1970,6.471670777950081,6.807050959634224,8.065085312452757,4.951159961916372,51.38952572375388
KAGGLE_03,266,Surat,Plastic,8273,39,24032,5,Composting,2375,4,Surat Landfill,"32.805, 89.0238",38471,1970,2.5903865419644183,6.33165315440683,6.271626910978608,3.838178613248344,40.78929437514775
KAGGLE_03,267,Surat,Organic,3841,82,24032,6,Landfill,873,5,Surat Landfill,"32.805, 89.0238",38471,1970,3.208061496554197,4.01557039970699,6.248895664535942,8.5391803949803,79.25428109703788
KAGGLE_03,268,Surat,E-Waste,6680,31,24032,6,Composting,3367,14,Surat Landfill,"32.805, 89.0238",38471,1970,6.611335112076824,8.142200057848571,8.012103116776107,2.7606795847118453,31.7029598007044
KAGGLE_03,269,Surat,Construction,9396,61,24032,10,Landfill,3159,11,Surat Landfill,"32.805, 89.0238",38471,1970,6.260886911131813,8.214893037778152,7.259038469079292,5.62497166211705,57.04354950125038
KAGGLE_03,270,Surat,Hazardous,9819,71,24032,6,Recycling,3335,0,Surat Landfill,"32.805, 89.0238",38471,1970,1.2596021726762032,9.197252676619271,4.857029343970012,7.049038767930126,71.09386980412074
KAGGLE_03,271,Surat,Plastic,7045,36,24032,7,Incineration,4404,13,Surat Landfill,"32.805, 89.0238",38471,1970,6.555300174906911,7.043248137369404,8.676194068431782,3.337478556752257,39.795534033491954
KAGGLE_03,272,Surat,Organic,7984,36,24032,9,Composting,3024,2,Surat Landfill,"32.805, 89.0238",38471,1970,2.8638416698114257,2.73864766381864,5.228676779603608,3.1496143733388373,34.10421456546203
KAGGLE_03,273,Surat,E-Waste,4476,83,24032,5,Incineration,4780,9,Surat Landfill,"32.805, 89.0238",38471,1970,4.544877134036636,8.251892895176468,7.384363688871687,8.52459828684763,81.33135390901684
KAGGLE_03,274,Surat,Construction,8728,46,24032,10,Incineration,739,13,Surat Landfill,"32.805, 89.0238",38471,1970,7.394775422451061,6.336976843573048,7.97207587069332,4.211592999957247,47.52805956314572
KAGGLE_03,275,Surat,Hazardous,5131,52,24032,6,Incineration,4379,5,Surat Landfill,"32.805, 89.0238",38471,1970,3.1461590542268203,8.809812176697536,6.071669989659549,5.308319500007771,48.91439696958071
KAGGLE_03,276,Kanpur,Plastic,9164,46,18697,8,Incineration,3975,13,Kanpur Landfill,"13.0189, 89.182",22690,1970,6.600830173261014,6.758744939991168,7.488063727417729,4.3810497501668895,44.73448994022992
KAGGLE_03,277,Kanpur,Organic,7073,31,18697,8,Landfill,1308,15,Kanpur Landfill,"13.0189, 89.182",22690,1970,7.5653598905991135,1.8696162958662697,7.868883080086192,2.773496050355022,32.192882275163505
KAGGLE_03,278,Kanpur,E-Waste,3244,48,18697,10,Landfill,2550,15,Kanpur Landfill,"13.0189, 89.182",22690,1970,7.954957725925659,7.986044458615229,7.235420915129456,4.679751522919317,46.7314283046212
KAGGLE_03,279,Kanpur,Construction,1894,61,18697,5,Recycling,4219,9,Kanpur Landfill,"13.0189, 89.182",22690,1970,4.46944479482821,9.525781499857644,6.068723658802679,6.401445776222954,60.52806002557806
KAGGLE_03,280,Kanpur,Hazardous,765,76,18697,8,Recycling,3043,2,Kanpur Landfill,"13.0189, 89.182",22690,1970,2.6053340815574364,8.341534373703515,3.9191914014615095,7.492093576904573,77.48837142063007
KAGGLE_03,281,Kanpur,Plastic,7631,30,18697,10,Composting,1798,0,Kanpur Landfill,"13.0189, 89.182",22690,1970,2.3743370938957797,5.948643249508033,3.870911784419254,3.250769649211056,30.843092167073124
KAGGLE_03,282,Kanpur,Organic,5690,31,18697,7,Incineration,916,14,Kanpur Landfill,"13.0189, 89.182",22690,1970,6.611255940160809,1.732735690640284,7.552455649517312,2.7254862967991507,31.533636792590805
KAGGLE_03,283,Kanpur,E-Waste,1151,58,18697,8,Recycling,1324,5,Kanpur Landfill,"13.0189, 89.182",22690,1970,3.5886699947306715,7.559714276298058,4.758524261414396,6.072771419665079,57.32175544145992
KAGGLE_03,284,Kanpur,Construction,3512,33,18697,9,Landfill,600,13,Kanpur Landfill,"13.0189, 89.182",22690,1970,6.5609904672375485,4.980140536015556,6.928906576725411,3.0369333249066486,33.740122230537914
KAGGLE_03,285,Kanpur,Hazardous,3659,85,18697,10,Composting,967,19,Kanpur Landfill,"13.0189, 89.182",22690,1970,9.390774994201994,7.17727210237821,8.5378582633184,8.677393129888873,84.75253463980049
KAGGLE_03,286,Kanpur,Plastic,1685,32,18697,6,Composting,4424,12,Kanpur Landfill,"13.0189, 89.182",22690,1970,5.460397186765411,7.725303123618644,7.309552662472295,3.2657815548409963,32.91561121985157
KAGGLE_03,287,Kanpur,Organic,2380,51,18697,6,Landfill,3237,18,Kanpur Landfill,"13.0189, 89.182",22690,1970,7.930037285136403,2.067861778113265,8.883276653239209,5.529144717211688,50.00613594976405
KAGGLE_03,288,Kanpur,E-Waste,2425,67,18697,6,Recycling,2881,11,Kanpur Landfill,"13.0189, 89.182",22690,1970,5.388702330889145,9.577409065312583,6.184932936811861,6.587322517975314,66.63486205124092
KAGGLE_03,289,Kanpur,Construction,2175,49,18697,5,Landfill,4912,20,Kanpur Landfill,"13.0189, 89.182",22690,1970,8.267486921285704,7.4314317282264675,9.151029561311637,4.46616518883444,47.02008441489597
KAGGLE_03,290,Kanpur,Hazardous,9047,65,18697,6,Recycling,4499,12,Kanpur Landfill,"13.0189, 89.182",22690,1970,5.789281661802706,9.084878107966524,6.761745704218589,6.019155485551253,64.92998477998754
KAGGLE_03,291,Kanpur,Plastic,7509,84,18697,9,Incineration,2977,0,Kanpur Landfill,"13.0189, 89.182",22690,1970,1.926710703983656,7.570615595480828,3.782479824045725,8.726858560972753,82.3779982727423
KAGGLE_03,292,Kanpur,Organic,4907,35,18697,10,Landfill,1193,14,Kanpur Landfill,"13.0189, 89.182",22690,1970,7.109962746806279,3.1106039983168645,7.644286611163267,3.524735637661432,32.771907099676014
KAGGLE_03,293,Kanpur,E-Waste,8691,36,18697,9,Recycling,2462,14,Kanpur Landfill,"13.0189, 89.182",22690,1970,7.456204454700401,5.933727354141617,7.808448069961653,3.8752440518349496,36.51732229571078
KAGGLE_03,294,Kanpur,Construction,2431,64,18697,6,Recycling,4364,19,Kanpur Landfill,"13.0189, 89.182",22690,1970,8.209393161708999,7.87407058751022,9.090950232318791,6.1344256000115145,64.42547955171533
KAGGLE_03,295,Kanpur,Hazardous,9223,67,18697,5,Recycling,902,8,Kanpur Landfill,"13.0189, 89.182",22690,1970,3.8501621187121,6.139792789693763,5.967144223854566,6.545083745513233,68.56574746989715
KAGGLE_03,296,Kanpur,Plastic,4064,36,18697,10,Landfill,2196,4,Kanpur Landfill,"13.0189, 89.182",22690,1970,3.76856356737604,8.38203685411123,4.747142797116748,3.1301038722113192,35.137748860849804
KAGGLE_03,297,Kanpur,Organic,2382,80,18697,8,Landfill,716,2,Kanpur Landfill,"13.0189, 89.182",22690,1970,2.598325631595428,3.24795657397995,4.677570723675024,8.461492324574113,80.8161056936735
KAGGLE_03,298,Kanpur,E-Waste,3758,62,18697,6,Composting,2497,20,Kanpur Landfill,"13.0189, 89.182",22690,1970,8.446300216495677,8.2803765525799,8.641023021078546,6.3678679067008135,63.101595144547325
KAGGLE_03,299,Kanpur,Construction,9586,35,18697,7,Composting,2247,8,Kanpur Landfill,"13.0189, 89.182",22690,1970,4.558313695347641,8.314793146326604,5.954095666649763,3.933205087759306,35.88954761566319
KAGGLE_03,300,Kanpur,Hazardous,6429,52,18697,10,Incineration,1129,9,Kanpur Landfill,"13.0189, 89.182",22690,1970,5.371320412834939,8.468690686711716,5.998600099341118,4.965496407429073,50.34869263439572
KAGGLE_03,301,Nagpur,Plastic,3771,51,19087,10,Landfill,3717,5,Nagpur Landfill,"35.7049, 71.8706",49830,1970,3.936459427490661,8.096171532226496,5.377794522442896,5.2114636112256605,51.298726964542375
KAGGLE_03,302,Nagpur,Organic,3596,78,19087,6,Incineration,2010,6,Nagpur Landfill,"35.7049, 71.8706",49830,1970,3.52443067601934,4.4813247000749845,5.211562361628527,7.978499968292638,78.72828059210933
KAGGLE_03,303,Nagpur,E-Waste,3689,63,19087,9,Recycling,4676,19,Nagpur Landfill,"35.7049, 71.8706",49830,1970,9.107020143776522,7.392509874597489,8.412756394469845,6.117549700257588,63.01435693381588
KAGGLE_03,304,Nagpur,Construction,6771,63,19087,8,Composting,3379,13,Nagpur Landfill,"35.7049, 71.8706",49830,1970,6.693134082049034,8.59669363887193,7.639402535410457,6.64810923501563,58.82704468325783
KAGGLE_03,305,Nagpur,Hazardous,8145,57,19087,6,Recycling,4243,12,Nagpur Landfill,"35.7049, 71.8706",49830,1970,5.869449264888954,7.503110927425809,6.572967131684558,6.147161462900248,57.32097924794696
KAGGLE_03,306,Nagpur,Plastic,6612,31,19087,5,Recycling,1468,17,Nagpur Landfill,"35.7049, 71.8706",49830,1970,7.699100055839242,6.9200261940039685,8.22712135646995,3.4848551176960045,35.42506207879448
KAGGLE_03,307,Nagpur,Organic,1890,52,19087,5,Incineration,4587,1,Nagpur Landfill,"35.7049, 71.8706",49830,1970,1.4162827270022522,3.3124243955270085,3.942016231698029,5.439066975939372,51.27992146248604
KAGGLE_03,308,Nagpur,E-Waste,2774,57,19087,8,Composting,1765,9,Nagpur Landfill,"35.7049, 71.8706",49830,1970,5.024044483810585,8.252453216172555,5.760093412060687,5.477464679724954,55.54384580428936
KAGGLE_03,309,Nagpur,Construction,2848,37,19087,5,Composting,3397,9,Nagpur Landfill,"35.7049, 71.8706",49830,1970,4.512034252346673,9.197230513386822,5.757182267026446,3.481616042105632,37.7466971194228
KAGGLE_03,310,Nagpur,Hazardous,9161,52,19087,10,Composting,4277,0,Nagpur Landfill,"35.7049, 71.8706",49830,1970,2.221426866407456,9.605445835070052,3.646385220840848,5.663360320446038,52.624756420933146
KAGGLE_03,311,Nagpur,Plastic,2872,47,19087,5,Incineration,1084,16,Nagpur Landfill,"35.7049, 71.8706",49830,1970,6.926531088268514,7.37309799221133,8.33793380324102,4.210284495935692,49.38547033083283
KAGGLE_03,312,Nagpur,Organic,1799,32,19087,8,Recycling,994,19,Nagpur Landfill,"35.7049, 71.8706",49830,1970,8.442450152150315,3.937287005555077,8.503642192712046,3.4160499732421443,29.484263688182224
KAGGLE_03,313,Nagpur,E-Waste,1683,52,19087,8,Recycling,928,3,Nagpur Landfill,"35.7049, 71.8706",49830,1970,2.748895290089153,6.519892870253301,5.171622619310316,5.406246162555262,53.46276050514999
KAGGLE_03,314,Nagpur,Construction,1312,65,19087,8,Incineration,4213,6,Nagpur Landfill,"35.7049, 71.8706",49830,1970,4.200966917609495,9.37102296060039,5.552785741724214,6.622689540949797,66.18084412250293
KAGGLE_03,315,Nagpur,Hazardous,8479,57,19087,5,Incineration,3518,13,Nagpur Landfill,"35.7049, 71.8706",49830,1970,6.062208514160287,8.736224261388836,7.157777638503786,6.190108846086866,56.715706926118905
KAGGLE_03,316,Nagpur,Plastic,4929,39,19087,8,Composting,4371,14,Nagpur Landfill,"35.7049, 71.8706",49830,1970,7.110591457552875,8.822111703895674,7.551252283404474,3.7118794357637257,39.67737463584338
KAGGLE_03,317,Nagpur,Organic,8001,78,19087,7,Landfill,1652,11,Nagpur Landfill,"35.7049, 71.8706",49830,1970,5.559125862295155,2.8000259543806703,6.737861833961288,7.639971863793248,80.05891496319671
KAGGLE_03,318,Nagpur,E-Waste,4941,42,19087,7,Recycling,1341,13,Nagpur Landfill,"35.7049, 71.8706",49830,1970,6.13903211698199,6.376619024572209,7.479939702492345,3.778939402946556,43.7446307600569
KAGGLE_03,319,Nagpur,Construction,7157,54,19087,9,Landfill,3776,16,Nagpur Landfill,"35.7049, 71.8706",49830,1970,7.678082233841351,7.8943852815176285,7.753659514707873,5.342798136543737,51.71396137585254
KAGGLE_03,320,Nagpur,Hazardous,4487,70,19087,8,Landfill,753,6,Nagpur Landfill,"35.7049, 71.8706",49830,1970,3.901877769300997,6.415567926433568,5.3242138403353225,6.761048526234847,71.64031637351097
KAGGLE_03,321,Nagpur,Plastic,8211,56,19087,10,Incineration,3459,1,Nagpur Landfill,"35.7049, 71.8706",49830,1970,2.6624405143899925,6.969484184252321,4.615257751268271,5.443386702177644,55.87062278993496
KAGGLE_03,322,Nagpur,Organic,3087,44,19087,8,Composting,1673,11,Nagpur Landfill,"35.7049, 71.8706",49830,1970,5.988765127034869,1.9242048055578984,7.167619961885426,4.734571790255627,44.14574819603103
KAGGLE_03,323,Nagpur,E-Waste,2446,34,19087,7,Landfill,3797,19,Nagpur Landfill,"35.7049, 71.8706",49830,1970,8.715916220607696,8.497358578699151,9.113721676221497,3.835484513527496,34.14639398200339
KAGGLE_03,324,Nagpur,Construction,7276,84,19087,6,Composting,4414,3,Nagpur Landfill,"35.7049, 71.8706",49830,1970,2.3444366220378985,8.587565081829418,4.640611442692334,8.085733072005187,83.69951402240348
KAGGLE_03,325,Nagpur,Hazardous,2698,60,19087,6,Composting,4250,13,Nagpur Landfill,"35.7049, 71.8706",49830,1970,6.392331932515271,8.202690990109515,7.501528951741902,5.872508931553466,62.38341499421413
KAGGLE_03,326,Patna,Plastic,4649,46,16101,7,Landfill,4941,5,Patna Landfill,"18.5496, 94.8411",67316,1970,3.4745248966972087,8.512827233038385,4.576244188693908,5.028630562115394,45.83256408030157
KAGGLE_03,327,Patna,Organic,8814,55,16101,7,Incineration,1093,12,Patna Landfill,"18.5496, 94.8411",67316,1970,6.015961491847337,1.3553740250454631,6.347448307538912,5.061808460689223,52.76090774323366
KAGGLE_03,328,Patna,E-Waste,9674,61,16101,9,Composting,4410,6,Patna Landfill,"18.5496, 94.8411",67316,1970,4.303354800068053,7.803409637254472,4.554588564450094,5.6923605281113785,60.212940288060544
KAGGLE_03,329,Patna,Construction,2770,38,16101,7,Composting,4725,1,Patna Landfill,"18.5496, 94.8411",67316,1970,1.8907065418390032,8.664119654408877,3.6910387586513274,3.462790989206229,38.35738943362095
KAGGLE_03,330,Patna,Hazardous,8112,75,16101,8,Landfill,4847,14,Patna Landfill,"18.5496, 94.8411",67316,1970,6.78956843108779,9.027398539922462,6.536044353146157,7.595212834126874,77.4584295685941
KAGGLE_03,331,Patna,Plastic,2480,54,16101,6,Composting,2899,1,Patna Landfill,"18.5496, 94.8411",67316,1970,1.6339483090690807,8.816680292374773,3.4314731544600034,5.050472271005997,55.20618936989767
KAGGLE_03,332,Patna,Organic,9551,53,16101,10,Recycling,613,2,Patna Landfill,"18.5496, 94.8411",67316,1970,3.101678742662308,3.630003670541165,4.204938657012745,5.768076381450734,51.29892944250591
KAGGLE_03,333,Patna,E-Waste,8893,30,16101,9,Composting,2435,5,Patna Landfill,"18.5496, 94.8411",67316,1970,3.685377983775503,6.068896832028781,4.306984264603664,2.9467145272585205,34.97037983335778
KAGGLE_03,334,Patna,Construction,2294,60,16101,7,Composting,1318,12,Patna Landfill,"18.5496, 94.8411",67316,1970,5.745367891141175,7.8676546914137955,5.921066740566243,6.001517960350166,60.52955062195596
KAGGLE_03,335,Patna,Hazardous,5732,35,16101,10,Landfill,3828,5,Patna Landfill,"18.5496, 94.8411",67316,1970,3.934005055247015,7.688681434525204,4.1689160480056255,3.2466586158054063,37.55078147599803
KAGGLE_03,336,Patna,Plastic,7850,30,16101,9,Recycling,2453,0,Patna Landfill,"18.5496, 94.8411",67316,1970,1.928984131665886,6.596438197674197,3.790692975895917,2.9709602524347334,29.69657113284554
KAGGLE_03,337,Patna,Organic,8634,78,16101,6,Incineration,2042,15,Patna Landfill,"18.5496, 94.8411",67316,1970,7.09694389008223,2.47308889016812,7.106828893354644,7.961913632637011,79.0667184894109
KAGGLE_03,338,Patna,E-Waste,2971,34,16101,10,Recycling,3891,11,Patna Landfill,"18.5496, 94.8411",67316,1970,6.4861236303461824,7.770791845279485,6.0093205272098285,3.6511771369540416,35.67893700903681
KAGGLE_03,339,Patna,Construction,3937,60,16101,10,Recycling,2798,17,Patna Landfill,"18.5496, 94.8411",67316,1970,8.552828697681026,6.781108670812055,7.910787036400729,6.2538680827099125,62.43638942350852
KAGGLE_03,340,Patna,Hazardous,2450,81,16101,6,Composting,2554,9,Patna Landfill,"18.5496, 94.8411",67316,1970,4.430459361727704,8.469838970173246,5.935734383303325,8.177891112694088,83.11473661075645
KAGGLE_03,341,Patna,Plastic,5289,80,16101,6,Composting,4814,2,Patna Landfill,"18.5496, 94.8411",67316,1970,2.029199598604364,7.969856880778929,3.682099488508414,8.404359774993857,81.74439400014596
KAGGLE_03,342,Patna,Organic,2838,64,16101,8,Recycling,2341,9,Patna Landfill,"18.5496, 94.8411",67316,1970,5.103962291748162,3.857476023403114,5.793526512866604,6.7174078473061085,63.369826537611786
KAGGLE_03,343,Patna,E-Waste,4581,38,16101,10,Recycling,874,14,Patna Landfill,"18.5496, 94.8411",67316,1970,7.2139685483918115,6.212133397913002,7.121031271244696,4.057048114698626,36.85650791608788
KAGGLE_03,344,Patna,Construction,8770,85,16101,5,Landfill,4856,16,Patna Landfill,"18.5496, 94.8411",67316,1970,6.922864408058933,7.666965902569024,7.504559142258764,8.05560552168046,85.66521502064839
KAGGLE_03,345,Patna,Hazardous,9560,50,16101,9,Incineration,3551,12,Patna Landfill,"18.5496, 94.8411",67316,1970,6.408645119637537,6.989878426753941,6.00150353019291,4.506877962219649,51.86625614468214
KAGGLE_03,346,Patna,Plastic,9786,79,16101,8,Landfill,4591,12,Patna Landfill,"18.5496, 94.8411",67316,1970,6.303748755981228,8.570415708262042,6.725791538909867,7.612447277195473,78.55455859844679
KAGGLE_03,347,Patna,Organic,1934,32,16101,6,Recycling,3517,20,Patna Landfill,"18.5496, 94.8411",67316,1970,8.819055207805551,3.865299442588075,8.389003008128817,3.3635235939134525,34.130343931428776
KAGGLE_03,348,Patna,E-Waste,7176,61,16101,6,Incineration,4670,16,Patna Landfill,"18.5496, 94.8411",67316,1970,6.880323844407008,9.740326272432664,7.132380881762813,6.011197488882546,63.90523349097236
KAGGLE_03,349,Patna,Construction,3657,41,16101,6,Landfill,2447,15,Patna Landfill,"18.5496, 94.8411",67316,1970,6.75850745849929,8.447004191481735,7.025136640830503,4.002406259299312,39.16735816185316
KAGGLE_03,350,Patna,Hazardous,666,58,16101,6,Composting,2751,9,Patna Landfill,"18.5496, 94.8411",67316,1970,4.684740518544863,6.3637889741584805,5.137479545791717,6.184586888229614,56.32615859240744
KAGGLE_03,351,Bhopal,Plastic,4466,83,4071,8,Recycling,3118,17,Bhopal Landfill,"18.3203, 75.8314",83130,1970,8.084147711486139,9.203021846766305,4.724862473659168,8.69556284813184,82.71924988218933
KAGGLE_03,352,Bhopal,Organic,6799,51,4071,5,Composting,1735,7,Bhopal Landfill,"18.3203, 75.8314",83130,1970,3.7727544670986912,4.535773041628778,2.862542422952612,5.509175264053586,51.6152253363784
KAGGLE_03,353,Bhopal,E-Waste,7350,36,4071,9,Incineration,3424,5,Bhopal Landfill,"18.3203, 75.8314",83130,1970,3.947918680145724,6.765884155755025,1.5970073071921176,3.413878076515027,34.9508659724659
KAGGLE_03,354,Bhopal,Construction,9384,71,4071,5,Landfill,1922,18,Bhopal Landfill,"18.3203, 75.8314",83130,1970,7.444742723766573,7.51277143635968,5.263561500919042,7.291055812739262,73.70440535773429
KAGGLE_03,355,Bhopal,Hazardous,8117,44,4071,6,Composting,1207,14,Bhopal Landfill,"18.3203, 75.8314",83130,1970,6.189981112313718,8.402407031998171,4.36950585352234,4.17163318127437,44.8481337230369
KAGGLE_03,356,Bhopal,Plastic,7146,63,4071,10,Composting,2539,16,Bhopal Landfill,"18.3203, 75.8314",83130,1970,8.324616181856317,6.812734696882637,4.401630092437724,5.9906098330744495,63.07889409648148
KAGGLE_03,357,Bhopal,Organic,2797,74,4071,10,Landfill,2013,19,Bhopal Landfill,"18.3203, 75.8314",83130,1970,8.8661580011673,3.921582581279721,6.070073835409084,7.08463245734737,71.12818095226295
KAGGLE_03,358,Bhopal,E-Waste,9730,59,4071,8,Recycling,3752,10,Bhopal Landfill,"18.3203, 75.8314",83130,1970,5.53720689244735,8.892381209189798,3.073121003686423,5.742107620863594,56.36836836714499
KAGGLE_03,359,Bhopal,Construction,2396,42,4071,10,Composting,4938,13,Bhopal Landfill,"18.3203, 75.8314",83130,1970,7.414438176867598,8.57338501170908,3.901194392073032,4.129957619779821,42.56201850056361
KAGGLE_03,360,Bhopal,Hazardous,8644,36,4071,8,Recycling,4560,11,Bhopal Landfill,"18.3203, 75.8314",83130,1970,5.904589654882396,8.647345652766948,3.4009381846917788,3.930949171055069,31.734808747690327
KAGGLE_03,361,Bhopal,Plastic,3735,47,4071,10,Landfill,4938,14,Bhopal Landfill,"18.3203, 75.8314",83130,1970,7.378542116213933,8.403039597271288,4.077412334554102,4.319891093472712,49.02527481928814
KAGGLE_03,362,Bhopal,Organic,1025,48,4071,10,Composting,503,17,Bhopal Landfill,"18.3203, 75.8314",83130,1970,8.701091899853498,3.7746183123757753,4.598469494523062,5.034925847394894,47.68369231125536
KAGGLE_03,363,Bhopal,E-Waste,2177,52,4071,7,Composting,3857,10,Bhopal Landfill,"18.3203, 75.8314",83130,1970,5.218845550674111,6.788733955792488,3.576340466524748,5.231454914189305,58.48618593918947
KAGGLE_03,364,Bhopal,Construction,9006,30,4071,9,Recycling,4386,9,Bhopal Landfill,"18.3203, 75.8314",83130,1970,5.390353830121767,6.967287258582275,3.563841172236036,2.787945342675992,34.61583250123222
KAGGLE_03,365,Bhopal,Hazardous,9834,44,4071,6,Recycling,4541,6,Bhopal Landfill,"18.3203, 75.8314",83130,1970,3.676351136021766,8.68437952098041,2.071289155721796,4.392819584532825,43.637101861504966
KAGGLE_03,366,Bhopal,Plastic,2220,67,4071,9,Landfill,1402,8,Bhopal Landfill,"18.3203, 75.8314",83130,1970,4.935499668201205,6.1475472842534415,3.010042864240174,6.499942069777023,66.78732599493738
KAGGLE_03,367,Bhopal,Organic,1942,42,4071,9,Landfill,3010,17,Bhopal Landfill,"18.3203, 75.8314",83130,1970,8.721449766059763,3.984195864417688,5.338891999395465,4.296081955238305,43.99116302800406
KAGGLE_03,368,Bhopal,E-Waste,9089,53,4071,7,Landfill,3699,12,Bhopal Landfill,"18.3203, 75.8314",83130,1970,6.232665710579851,9.079396313201396,4.195421051527275,5.233843922855245,56.40634521983608
KAGGLE_03,369,Bhopal,Construction,7209,52,4071,5,Recycling,3052,2,Bhopal Landfill,"18.3203, 75.8314",83130,1970,1.724002665471178,8.210552430247073,1.26962486945036,4.864405529078878,48.72394188512797
KAGGLE_03,370,Bhopal,Hazardous,4153,74,4071,7,Incineration,4045,0,Bhopal Landfill,"18.3203, 75.8314",83130,1970,1.4627005263061443,8.120196610435022,1.0,7.016583074555697,70.42724906929062
KAGGLE_03,371,Bhopal,Plastic,9364,83,4071,10,Landfill,892,11,Bhopal Landfill,"18.3203, 75.8314",83130,1970,6.091574482862413,7.925364447675296,3.4222908064597823,8.34669568207213,81.75593038889124
KAGGLE_03,372,Bhopal,Organic,1667,72,4071,10,Landfill,1400,10,Bhopal Landfill,"18.3203, 75.8314",83130,1970,5.684955097902581,1.549292517746542,3.559617005535264,7.602413033286103,73.16547516634773
KAGGLE_03,373,Bhopal,E-Waste,4863,45,4071,9,Incineration,3429,14,Bhopal Landfill,"18.3203, 75.8314",83130,1970,6.916729729714826,8.62300336839263,4.663775138942388,4.343957686557685,45.9937471810152
KAGGLE_03,374,Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,1970,8.23295672773913,5.687501368668404,4.778609640193353,5.233000107222623,52.1395429099677
KAGGLE_03,375,Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,1970,8.672267922843407,6.85156562345341,5.467936680594517,4.458661354939767,40.60060494326938
KAGGLE_03,376,Thiruvananthapuram,Plastic,4709,49,18418,8,Landfill,3236,3,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,2.839536842777825,6.693373536271749,4.983914231369656,5.331554914309481,44.36771227406225
